bs_ts,mmsi,imo,name,callsign,nav_status,sog,cog,lon,lat,shiptype,length,width,draught,destination,eta
2023-08-08 02:05:36,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,5.0,21.0,161.95682667,69.59355333,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 02:10:10,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,5.0,25.0,161.96412500,69.59936333,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 02:15:31,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,4.9,27.0,161.97319667,69.60595500,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 02:20:50,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,4.8,61.8,161.98736833,69.61118500,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 02:21:52,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,4.8,62.8,161.99078167,69.61179667,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 02:39:10,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,5.0,59.5,162.05228667,69.62440667,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 03:20:02,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,4.3,89.9,162.19029833,69.65044667,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 03:24:34,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,3.6,91.7,162.20478167,69.65023167,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 03:26:32,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,3.5,102.7,162.21023333,69.64987833,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 03:29:09,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,3.2,105.5,162.21682000,69.64928000,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 03:53:50,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,3.7,55.8,162.28310500,69.64775000,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 03:56:23,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,3.8,53.0,162.28941500,69.64937000,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 05:18:20,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,0.9,56.6,162.39259000,69.70619000,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 05:19:53,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,1.1,54.2,162.39149500,69.70601000,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 05:33:20,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,0.1,266.2,162.38569667,69.70550333,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 05:38:41,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,0.2,266.3,162.38464667,69.70550833,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 05:59:09,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,0.2,265.8,162.38395500,69.70546500,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 06:04:20,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,0.1,264.1,162.38357833,69.70537833,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 07:16:42,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,6.8,291.5,162.25013333,69.73021500,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 07:18:43,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,6.7,291.2,162.23965500,69.73164500,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 07:33:51,273389300,8027250,KAPITAN BORODKIN,UBUN,Under way using engine,6.8,288.8,162.16172167,69.74119667,Tug,76,17,2.4,INDIGIRKA BAY,2023-08-10 14:00:00
2023-08-08 00:00:56,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87914667,69.94332000,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 00:07:38,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 00:13:35,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 00:19:32,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 00:25:37,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 00:31:29,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 00:37:32,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 00:40:31,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 00:46:33,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 00:52:36,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 00:58:30,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 01:04:30,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.88000000,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 01:10:33,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.88000000,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 01:19:32,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 01:22:32,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 01:27:53,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87912500,69.94329500,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 01:30:56,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87914000,69.94326667,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 01:36:54,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87914667,69.94327167,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 01:43:35,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 01:49:02,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87907333,69.94332000,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 01:55:33,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.88000000,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 01:58:30,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 02:03:58,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87918667,69.94324500,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 02:10:32,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.88000000,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 02:18:58,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87913167,69.94329167,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 02:27:59,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87919833,69.94325167,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 02:34:35,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 02:34:41,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 02:40:01,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87912167,69.94335833,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 02:46:36,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 02:52:34,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.88000000,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 02:58:33,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.88000000,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 03:04:30,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.88000000,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 03:10:33,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.88000000,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 03:15:55,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87913333,69.94327500,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 03:22:32,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 03:28:34,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 03:31:31,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 03:37:29,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 03:43:31,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 03:49:33,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 03:52:31,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 03:58:00,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87914500,69.94329833,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 04:04:34,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 04:10:30,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.88000000,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 04:25:32,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 04:28:36,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87833333,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 04:33:55,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87916167,69.94333333,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
2023-08-08 04:39:56,273389400,8935718,LENANEFT-2054,UEFB,At anchor,0.0,,167.87905333,69.94329833,Tanker,123,12,2.7,PEVEK,2023-08-08 15:00:00
